freq,f_len,max_subgram_freq,partial_order,min_support,mutual_confidence,f_avg_wordlength,f_pos_nn,f_pos_prop,f_pos_verb,f_pos_adj,f_pos_deter,f_pos_empty,f_pos_other,f_completeness,f_postagUniqueness,is_know_phrase
2,3,2,0,0.03,-1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,1,0,0,0.14,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,3,0,0,0.14,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,5,1,0,0.07,-1,9.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0,0,2
1,4,1,0,0.07,-1,7.25,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,8.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,1
1,3,1,0,0.07,-1,7.33,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,1
1,3,2,0,0.07,-1,8.33,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,4
1,3,52,0,0.07,-1,9.33,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,4
5,2,0,0,0.36,-1,7.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,1,4
3,2,0,0,0.21,-1,9.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,1,4
1,4,0,0,0.07,-1,7.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0,0,2
1,9,1,0,1.0,-1,6.33,0.667,0.0,0.0,0.222,0.0,0.111,0.0,0,0,2
1,3,1,0,0.07,-1,7.67,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,3,1,0,0.14,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,5,5,0,0.07,1.0,8.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0,0,2
1,5,4,0,0.07,0.5,8.4,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,4,3,0,0.07,-1,8.5,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,2
1,4,2,0,0.07,-1,8.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0,0,2
1,4,0,0,0.07,-1,5.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0,0,1
1,2,0,0,0.07,-1,13.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
4,1,0,0,0.29,-1,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,4,0,0,0.07,-1,3.25,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0,0,2
2,2,0,0,0.14,-1,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,2,0,1,0.14,-1,9.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
22,3,0,0,1.57,-1,9.67,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,2
1,7,22,0,0.05,-1,8.43,0.714,0.0,0.286,0.0,0.0,0.0,0.0,0,0,2
3,2,0,0,0.21,-1,12.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,5.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
11,1,0,0,0.79,-1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,1,0,0,0.07,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
7,1,0,0,0.5,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,9.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,8.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,8.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,3,1,0,0.07,-1,8.33,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,9.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,37,0,0.07,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
14,2,0,0,1.0,-1,12.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,1
1,4,14,0,0.07,2.5,9.5,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,4,1,0,0.07,-1,6.5,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0,0,2
2,2,0,0,0.14,-1,11.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,2
3,1,0,0,0.21,-1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,3,41,0,0.14,-1,4.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,2,0,0,0.07,-1,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,1,0,0,0.07,-1,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,1,0,0,0.07,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,2,0,0.07,-1,5.67,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,1
35,2,0,0,2.5,-1,6.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,1
1,6,35,0,0.03,1.8,5.17,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,2
6,1,0,0,0.43,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,9.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
4,2,0,0,0.29,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,6,4,0,0.25,2.5,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
5,2,0,0,0.36,-1,9.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,4
34,4,131,0,2.43,0.149,9.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,2
17,6,131,0,0.5,0.193,9.17,0.833,0.0,0.167,0.0,0.0,0.0,0.0,0,0,2
14,8,131,0,0.41,0.073,9.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,2
1,12,131,0,0.07,0.103,9.0,0.833,0.0,0.167,0.0,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,4,2,0,0.07,-1,9.5,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,8.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,1
2,2,0,0,0.14,-1,9.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,3,1,0,0.07,-1,8.33,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
1,5,0,0,0.07,-1,8.6,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0,0,2
1,3,1,0,0.07,-1,9.67,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
2,7,1,0,-1,-1,5.71,0.429,0.0,0.0,0.429,0.0,0.143,0.0,0,0,2
2,2,0,0,0.14,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,4,1,0,0.07,-1,7.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0,0,2
2,3,1,0,0.14,-1,9.33,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
1,4,1,0,0.07,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,3,0,0,0.14,-1,8.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
3,2,0,0,0.21,-1,10.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
9,2,0,0,0.64,-1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,6,172,0,0.11,0.029,8.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,7,172,0,0.11,0.109,7.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,4,118,0,0.07,0.042,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,6,118,0,0.11,1.667,7.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,5,9,0,0.07,5.0,6.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
3,4,1,0,0.21,-1,9.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,3,0,0,0.07,-1,7.33,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,2
2,1,0,0,0.14,-1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,2,0,0,0.07,-1,10.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,10.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,2,0,0,0.07,-1,10.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
20,2,0,0,1.43,-1,9.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,2
8,4,20,0,0.4,14.0,9.25,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,1
1,6,20,0,0.05,10.5,8.0,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,1
4,1,0,0,0.29,-1,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,6.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,1
1,3,2,0,0.07,-1,9.0,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,2
4,1,0,0,0.29,-1,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
25,2,0,0,1.79,-1,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
23,4,47,0,0.92,0.511,8.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
9,6,57,0,0.36,0.298,8.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,8,131,0,0.04,0.099,8.62,0.875,0.0,0.125,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,9.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
3,1,0,0,0.21,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,6.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,4
4,2,0,0,0.29,-1,7.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,4
1,4,4,0,0.07,2.5,7.5,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,1
2,2,0,0,0.14,-1,7.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
8,2,0,0,0.57,-1,7.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,3,1,0,0.07,-1,8.33,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,4
1,3,0,0,0.07,-1,8.0,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,5,47,0,0.07,0.021,8.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,4,47,0,0.07,0.021,8.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,4,0,0,0.07,-1,7.25,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,2
1,4,3,0,0.07,-1,9.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0,0,2
1,3,1,0,0.07,-1,7.67,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,6.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,5,1,0,0.07,1.0,3.6,0.6,0.0,0.0,0.2,0.0,0.2,0.0,0,0,1
1,2,0,0,0.07,-1,6.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
6,2,0,0,0.43,-1,12.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,5,18,0,0.07,0.194,7.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,10.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,9.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,7.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,7.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,1,0,0,0.14,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
8,4,0,0,0.57,-1,5.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,8,11,0,0.12,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,3,0,0,0.03,-1,8.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
67,1,0,0,4.79,-1,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.03,-1,9.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,2,0,0,0.03,-1,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.01,-1,9.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,1,0,0,0.07,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
3,1,0,0,0.21,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,1,0,0,0.07,-1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,1,0,0,0.14,-1,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,0,0,0.07,-1,6.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2,1,0,0,0.14,-1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,3,0,0,0.14,-1,7.33,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,4
1,5,3,0,0.07,-1,7.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,12.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
59,2,0,0,4.21,-1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
19,7,400,0,0.32,0.124,6.57,0.857,0.0,0.143,0.0,0.0,0.0,0.0,0,0,2
19,9,400,0,1.0,1.054,7.44,0.889,0.0,0.111,0.0,0.0,0.0,0.0,0,0,2
1,11,400,0,0.05,10.0,8.0,0.909,0.0,0.091,0.0,0.0,0.0,0.0,0,0,2
1,6,59,0,0.02,-1,7.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,4,1,0,0.07,-1,7.5,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0,0,2
2,3,0,0,0.14,-1,5.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,2,0,0,0.07,-1,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,5.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,2
17,1,0,0,1.21,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,6.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,9.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
2,3,0,0,0.14,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,1,0,0,0.14,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
3,2,0,0,0.21,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,1,0,0,0.14,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
3,3,14,0,0.21,-1,5.33,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,5.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,4.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,4,1,0,0.07,-1,4.5,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,2
31,2,0,0,2.21,-1,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,4,31,0,0.03,1.778,4.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2,2,0,0,0.11,-1,5.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,2,0,0,0.05,-1,7.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,1,4
1,3,0,0,0.05,-1,8.33,0.333,0.0,0.0,0.667,0.0,0.0,0.0,0,0,1
19,1,0,0,1.36,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
2,3,0,0,0.11,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,6,2,0,0.05,-1,4.0,0.833,0.0,0.0,0.0,0.0,0.167,0.0,0,0,2
1,7,2,0,0.5,-1,3.57,0.857,0.0,0.0,0.0,0.0,0.143,0.0,0,0,2
1,2,0,0,0.05,-1,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.11,-1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,4,2,0,0.05,-1,6.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
4,2,0,0,0.21,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,4,0,0.05,-1,4.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,2,0,0,0.05,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
3,3,0,0,0.16,-1,8.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.11,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
5,2,0,0,0.36,-1,9.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,5,5,0,0.07,-1,10.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
6,2,0,0,0.43,-1,9.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,4,6,0,0.07,-1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,6,0,0,-1,-1,3.83,0.833,0.0,0.0,0.0,0.0,0.167,0.0,0,0,2
1,10,1,0,1.0,-1,3.1,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0,0,2
3,3,0,0,0.21,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,9.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
95,1,0,0,6.79,-1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
23,2,0,0,0.24,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
2,3,23,0,0.02,-1,5.0,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,1
1,2,0,0,0.01,-1,4.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,1
1,4,67,0,0.01,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,3,12,0,0.01,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
37,3,27,0,0.39,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,4,37,0,0.01,-1,5.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
8,3,1,0,0.08,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,6,8,0,0.01,-1,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,2,0,0,0.01,-1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.01,-1,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,2,0,1,0.01,-1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
8,2,0,0,0.08,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,4,32,0,0.01,0.141,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,4,23,0,0.01,-1,7.25,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,1
1,4,172,0,0.01,0.07,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,7,172,0,0.04,-1,5.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
13,2,0,0,0.14,-1,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
147,3,13,1,1.55,-1,7.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,4,147,0,0.01,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,4,131,0,0.01,0.053,7.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,5,13,0,0.01,3.5,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
9,1,0,0,0.64,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,9,82,0,-1,-1,7.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,1,0,0,0.07,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,1,0,0,0.14,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
3,2,0,0,0.21,-1,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,2,0,0,0.07,-1,10.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,6.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,1
1,3,0,0,0.07,-1,8.33,0.333,0.0,0.0,0.667,0.0,0.0,0.0,0,0,1
1,2,0,0,0.07,-1,8.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
2,3,76,0,0.14,-1,7.67,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
3,1,0,0,0.21,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
2,3,0,0,0.14,-1,7.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
12,2,0,0,0.86,-1,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,5,12,0,0.07,1.083,7.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
3,4,0,0,0.21,-1,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
3,7,9,0,-1,-1,7.0,0.714,0.0,0.0,0.286,0.0,0.0,0.0,0,0,2
1,3,1,0,0.07,-1,6.0,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,2
8,2,0,0,0.57,-1,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,4,8,0,0.07,-1,6.5,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,1
1,2,0,0,0.07,-1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
28,2,0,0,2.0,-1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
5,3,28,0,0.18,-1,7.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,5,28,0,0.04,14.5,8.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
3,4,0,0,0.21,-1,3.25,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0,0,2
2,2,0,0,0.14,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
